predicted_kpt,true_kpt,marked_kpt,rider_wait,eta_error,is_delayed
14.873866402657086,14.459791313586155,13.534060683333333,0.0,0.4140750890709306,False
20.966024587178147,24.30864194632975,25.73860841666667,3.3426173666666665,3.3426173591516033,True
13.073265790198104,10.4429537391413,12.920209783333332,0.0,2.630312051056803,False
11.737844043271831,10.091031042024364,10.6783383,0.0,1.6468130012474678,False
12.894125378915179,18.20542683567163,11.937520216666666,5.31130145,5.311301456756452,True
12.036533635994754,12.751835550686556,13.170786866666667,0.7153019166666666,0.7153019146918016,False
12.987783368199894,17.387123625354654,17.931209616666667,4.399340266666667,4.39934025715476,True
17.16969938384454,14.787231542203648,17.658217083333334,0.0,2.382467841640894,False
10.983784782165758,9.741774741175217,10.400670733333333,0.0,1.2420100409905412,False
17.979815234720906,16.971528860322366,18.3863846,0.0,1.0082863743985406,False
16.53273556410656,15.66330177456397,13.921623533333333,0.0,0.8694337895425885,False
27.544381303145496,20.83905496365723,28.506263133333334,0.0,6.705326339488266,False
16.857613545263916,15.111781792275272,13.223397583333334,0.0,1.7458317529886447,False
12.664862329389013,14.320109173616611,12.010530833333332,1.6552468333333332,1.655246844227598,False
15.140461762124131,14.123587569388707,15.263247633333332,0.0,1.0168741927354237,False
29.83282407739569,21.925342094261577,21.659077516666667,0.0,7.907481983134112,False
23.609501366253976,25.35405634870084,24.42108845,1.7445549833333334,1.7445549824468642,False
25.5018206685542,17.862118112962428,17.253948033333334,0.0,7.6397025555917715,False
25.414976979777435,23.83086268902377,22.573610783333333,0.0,1.5841142907536643,False
11.22870117212314,11.633101042466308,12.734908333333333,0.4043998833333333,0.40439987034316793,False
15.967241639442411,13.840900313061349,13.3946749,0.0,2.1263413263810627,False
15.041440427962755,16.006325321551007,14.230267283333335,0.9648848833333333,0.9648848935882519,False
11.658521095017726,10.562872439960657,11.4640265,0.0,1.0956486550570688,False
15.763044206572406,14.66997076167122,12.994836783333334,0.0,1.0930734449011865,False
14.6338218055419,12.865012297665144,14.758152266666666,0.0,1.768809507876755,False
23.2669311797962,21.846854692245465,22.421051900000002,0.0,1.420076487550734,False
11.642222445040401,10.768308561128228,11.189184433333333,0.0,0.8739138839121736,False
13.928657339213812,16.006315913713006,14.188543633333333,2.077658583333333,2.0776585744991944,False
15.923585689337411,13.361432713970114,11.872277083333334,0.0,2.5621529753672974,False
24.328948585106094,20.16444070839955,18.2022922,0.0,4.164507876706544,False
21.220539136231974,21.63824372455799,23.177546916666664,0.4177045833333333,0.41770458832601776,False
20.751623184165002,30.674272609644262,29.403841916666668,9.922649433333333,9.92264942547926,True
13.477342710412435,14.229019141722082,13.239898049999999,0.7516764333333333,0.7516764313096473,False
14.324183902876614,17.575637784162584,13.705191183333334,3.2514538833333333,3.25145388128597,True
22.586944415219023,24.331678940312607,22.647017966666667,1.7447345166666668,1.744734525093584,False
15.46622198969754,17.047525012067055,16.4035087,1.5813030333333333,1.5813030223695144,False
12.103947023740892,11.295131539763064,11.67063905,0.0,0.8088154839778277,False
24.461382944216965,25.140817695904428,25.023992933333332,0.67943475,0.679434751687463,False
13.567599773504314,12.534786460990796,14.520467583333334,0.0,1.0328133125135182,False
11.761900668971617,10.242865012106362,11.453476566666666,0.0,1.5190356568652543,False
21.652429158441457,35.457381109621736,35.37220783333333,13.80495195,13.804951951180279,True
12.957084611723023,14.274687236519377,12.448438266666667,1.3176026166666666,1.3176026247963541,False
15.295835735390218,12.169968658489578,12.623195916666667,0.0,3.12586707690064,False
22.18701375906117,19.1441691080463,20.187577266666665,0.0,3.042844651014871,False
26.30627748680787,32.96645336664036,32.2262846,6.660175883333333,6.66017587983249,True
23.592738111560685,21.6044888045355,24.4079397,0.0,1.9882493070251854,False
10.87540053464486,12.227698924659316,12.999790183333333,1.3522983833333333,1.3522983900144556,False
12.235059681847229,10.918931488385256,12.633758566666668,0.0,1.3161281934619726,False
14.915832283825134,17.862698912934004,14.006397866666667,2.9468666333333333,2.94686662910887,False
15.345444452632938,15.424046171415563,14.85366035,0.07860171666666667,0.07860171878262534,False
24.58638877843227,43.29029078775472,25.241894616666666,18.703902000000003,18.70390200932245,True
15.275423286267891,13.274071797294711,15.160416266666665,0.0,2.00135148897318,False
13.352977647203318,13.683084263289578,13.374063383333333,0.3301066166666667,0.33010661608626,False
24.03942974935081,21.420693041773816,22.482220516666665,0.0,2.6187367075769927,False
14.21730797117862,16.75745553149339,14.571971533333334,2.5401475666666666,2.5401475603147716,False
14.1001418075752,13.0697084879608,12.436854266666668,0.0,1.030433319614401,False
22.84648237210891,26.495911884371456,27.964411050000002,3.6494295166666664,3.6494295122625466,True
23.203463117278513,21.3665330172913,19.89239065,0.0,1.8369300999872138,False
13.605402727308876,16.549834001401244,17.866745466666664,2.9444312666666668,2.944431274092368,False
13.31331738160814,12.720286421282491,12.8273821,0.0,0.593030960325649,False
15.728077663859906,13.961775747717786,14.004917333333333,0.0,1.7663019161421207,False
14.159147643285065,16.68412835095895,16.5795791,2.5249807,2.524980707673885,False
25.013936263208805,18.06654873433624,25.158762799999998,0.0,6.947387528872564,False
13.641700979948181,16.536853712579262,13.188966266666666,2.895152733333333,2.8951527326310806,False
10.952093619191233,9.981884850674978,11.415994416666667,0.0,0.9702087685162546,False
22.166965258835923,26.159333787259342,27.337279016666667,3.9923685166666667,3.9923685284234196,True
26.511131999267786,17.94382735456733,17.056273833333332,0.0,8.567304644700457,False
13.931393038979898,16.971657873450383,13.635871733333333,3.040264833333333,3.0402648344704843,True
25.512534286287163,22.814670679169808,25.038055733333334,0.0,2.6978636071173554,False
12.607029360151792,11.55722008166628,11.657691616666666,0.0,1.0498092784855118,False
15.844806972451698,15.225444477169985,17.220705366666667,0.0,0.6193624952817132,False
15.469012332901311,15.864645928111251,15.026448416666666,0.39563360000000003,0.3956335952099401,False
14.25173636427524,17.840659773065333,13.323985033333335,3.5889234,3.5889234087900928,True
22.152517411867567,38.93265960436856,23.15199405,16.780142183333332,16.780142192500993,True
14.112622322757359,13.604643449804064,14.592189600000001,0.0,0.507978872953295,False
23.259488407102086,37.83742933637952,22.28005515,14.577940933333334,14.577940929277435,True
24.326809246129073,18.96124946698406,18.874049083333333,0.0,5.365559779145013,False
15.596142667729545,16.37215198942978,15.417821416666667,0.7760093166666666,0.7760093217002364,False
14.22288054250903,15.151098211155128,16.335521583333335,0.9282176666666667,0.9282176686460986,False
11.747933285464812,9.758509344757124,12.369105583333333,0.0,1.9894239407076881,False
14.619034443474062,13.088971908793992,15.028619749999999,0.0,1.53006253468007,False
23.095227074062066,24.287953946910864,23.765153016666666,1.1927268833333333,1.192726872848798,False
22.037328189874295,42.56596866464411,42.922088816666665,20.528640483333334,20.528640474769816,True
22.85054031828394,24.0218648530244,24.233821483333333,1.1713245333333333,1.1713245347404602,False
13.192996320073684,16.47708535405654,12.31983695,3.2840890333333332,3.2840890339828572,True
14.184426084233577,25.08548161892612,14.022074033333332,10.901055533333333,10.901055534692544,True
25.909666643087245,17.798355729904845,16.295782,0.0,8.1113109131824,False
23.088605763948262,45.24661300963366,44.45701918333334,22.15800725,22.1580072456854,True
15.592754859150304,12.07720718400694,12.889039200000001,0.0,3.515547675143363,False
23.533258264362665,20.90276796174793,24.066101466666666,0.0,2.630490302614735,False
24.637122130636953,19.41999217949984,24.905171499999998,0.0,5.217129951137114,False
15.072682448810136,13.4600013046817,12.743209066666667,0.0,1.6126811441284357,False
14.363707710064773,14.065505430045455,13.1853379,0.0,0.2982022800193178,False
13.86570171019847,15.834469777324628,14.359871933333332,1.9687680666666667,1.9687680671261578,False
13.387693223054468,17.452771777507184,17.195053316666666,4.065078566666667,4.065078554452716,True
13.497097819498096,16.91666103637906,16.439294983333333,3.4195632166666665,3.419563216880965,True
14.246399127811609,16.18512692401581,14.863458750000001,1.9387277833333334,1.938727796204203,False
15.29028595001617,12.366093090699662,15.330564816666667,0.0,2.9241928593165074,False
25.34737211378325,35.05911069929593,33.943251100000005,9.711738583333332,9.711738585512677,True
26.78918035220502,18.732889301618087,17.363628183333333,0.0,8.056291050586932,False
23.558827047489533,24.60424152311646,25.936722116666665,1.0454144666666667,1.0454144756269272,False
24.347477455097245,25.795748870708906,25.649306149999997,1.4482714166666668,1.4482714156116607,False
26.504662461030577,36.84188967156179,27.211192649999997,10.3372272,10.33722721053121,True
13.838547968858498,13.095114315591315,11.882918,0.0,0.7434336532671821,False
11.458409226640416,13.161745187218012,12.059453249999999,1.70333595,1.7033359605775953,False
13.279426647268824,27.660445540159948,26.794840583333333,14.381018883333333,14.381018892891124,True
15.56563185601929,16.892399771478512,17.24652993333333,1.3267679166666668,1.3267679154592216,False
13.052165994252945,16.130726849276414,12.982391933333334,3.07856085,3.0785608550234684,True
16.191144704328803,15.755295689770046,16.613463283333335,0.0,0.435849014558757,False
23.249842310739908,24.047025771822646,22.543832333333334,0.79718345,0.7971834610827386,False
13.070718170336434,14.1017065604413,13.052771366666667,1.0309884,1.0309883901048664,False
27.45511894391213,23.998274973552785,25.26724415,0.0,3.456843970359344,False
26.46934694065804,24.159272465380763,22.301367550000002,0.0,2.3100744752772755,False
25.26526567065074,24.58791259221936,24.7010384,0.0,0.6773530784313806,False
26.948520380339087,18.842379602395702,17.26445415,0.0,8.106140777943384,False
11.119184430517745,13.597514959763451,14.458494566666667,2.478330533333333,2.4783305292457065,False
15.453479051244889,12.678383031836594,13.532118566666666,0.0,2.775096019408295,False
14.263600031339424,14.489242609392454,13.509342333333333,0.22564258333333334,0.22564257805303,False
13.223610973279607,11.274374889832515,13.635184466666667,0.0,1.9492360834470919,False
13.771086803051109,16.095475737991244,14.46051435,2.324388933333333,2.324388934940135,False
23.203769294286463,19.60803925069265,21.109729716666667,0.0,3.5957300435938144,False
15.398841084434867,12.297747868700712,14.971551583333333,0.0,3.1010932157341546,False
12.285475801439954,25.38423459994905,25.523537400000002,13.0987588,13.098758798509095,True
15.126429331731943,29.748406718768383,14.6977397,14.621977383333332,14.62197738703644,True
15.403788647316263,15.552054536004118,14.900466033333334,0.14826588333333335,0.14826588868785429,False
15.642852175709278,16.37599871417195,14.6653216,0.7331465333333332,0.7331465384626714,False
14.278295654737391,14.985995099311088,16.404843016666668,0.70769945,0.7076994445736968,False
13.546448059297624,12.11550661790831,13.86496235,0.0,1.4309414413893151,False
12.054381707754295,22.001358512267743,20.073620766666668,9.946976816666668,9.946976804513447,True
22.313272564471365,18.63433334681085,22.947629633333335,0.0,3.678939217660517,False
13.863052522811913,12.413167789551398,13.229308099999999,0.0,1.4498847332605145,False
24.126928893722994,33.16286461247822,31.526480316666667,9.035935716666668,9.035935718755223,True
15.660930770920277,13.456327520458505,11.906944333333334,0.0,2.2046032504617727,False
13.734228788046947,11.217273763000012,12.373608899999999,0.0,2.5169550250469346,False
15.761267067309024,14.330091861623178,15.804461283333334,0.0,1.4311752056858467,False
15.444451789108204,15.763115320831943,14.72945035,0.3186635333333333,0.3186635317237396,False
24.477617928722058,24.096605023755213,24.14688741666667,0.0,0.3810129049668447,False
13.336274117160976,16.726756912086312,18.47098455,3.3904828,3.3904827949253367,True
12.987669137482616,10.663886038346275,11.105994149999999,0.0,2.3237830991363406,False
12.66866820165373,10.738546840731503,10.918002383333334,0.0,1.930121360922227,False
13.596232667769746,15.947826288524327,13.135745283333334,2.351593616666667,2.3515936207545813,False
13.532457464045496,12.616344147357523,12.86090525,0.0,0.9161133166879729,False
23.26848224246625,25.7756941988342,24.34949721666667,2.50721195,2.50721195636795,False
16.158854958212384,12.601135420094757,10.991034683333334,0.0,3.5577195381176274,False
14.284572868238195,17.989588174734394,14.360884916666667,3.7050153,3.7050153064961986,True
14.11473319849587,15.443098750922085,14.121457783333334,1.32836555,1.3283655524262148,False
24.862185586151814,18.924836362444783,17.749613800000002,0.0,5.937349223707031,False
15.846804591381854,13.113728576231257,11.705613333333334,0.0,2.7330760151505977,False
24.57608226361415,21.02867606076461,19.677691983333332,0.0,3.5474062028495403,False
22.29374091666775,24.18807932151405,22.17521916666667,1.8943383999999999,1.8943384048462981,False
15.819456590895326,14.708113788245084,16.3396324,0.0,1.1113428026502419,False
15.787456140133962,16.58417126963839,15.514193566666668,0.7967151333333333,0.7967151295044275,False
13.143914739038765,10.829261303672244,10.655223433333333,0.0,2.3146534353665214,False
13.781827429770381,16.179247550178953,15.611718166666666,2.3974201166666664,2.3974201204085723,False
25.542268192392672,23.088111900598754,23.928021466666667,0.0,2.454156291793918,False
15.252733138354612,12.833341158418706,13.262722866666667,0.0,2.419391979935906,False
13.690322734958952,23.44802234597133,24.848498216666666,9.757699616666667,9.757699611012379,True
23.322888559002966,32.890584990836615,24.158948133333336,9.567696416666667,9.56769643183365,True
15.650368668245823,12.964531596781828,13.355479383333334,0.0,2.685837071463995,False
13.971761244798815,15.433097549458706,13.029987316666666,1.4613363,1.4613363046598913,False
13.590873572631669,14.324060134583132,14.754990249999999,0.7331865666666667,0.733186561951463,False
12.069427388076157,11.446220007511492,12.016792966666666,0.0,0.623207380564665,False
15.174164232120534,15.36260942054733,16.519715366666667,0.18844518333333332,0.1884451884267957,False
25.769039860605307,20.735205701752665,19.007242150000003,0.0,5.033834158852642,False
14.687704755627713,13.569087644645426,14.649099066666668,0.0,1.1186171109822869,False
15.083294487618659,12.742113420462768,12.219686883333333,0.0,2.3411810671558904,False
13.758563229963476,14.706857510228234,16.65764165,0.9482942833333333,0.9482942802647578,False
14.64630613214464,12.401006968964875,10.592019433333332,0.0,2.245299163179764,False
15.8589039521667,16.46749029067985,15.464523483333332,0.6085863333333333,0.6085863385131507,False
14.30794015323112,16.75225706906309,14.7440379,2.4443169166666667,2.444316915831971,False
14.42969951862833,27.961572619478492,27.39539661666667,13.5318731,13.531873100850161,True
14.802883239326876,15.022119584517,16.65937428333333,0.21923635,0.21923634519012403,False
22.662433253284767,17.87578295552821,18.349734916666666,0.0,4.786650297756559,False
14.14619756207225,12.783163860795254,12.85861305,0.0,1.363033701276997,False
23.93843988955992,19.434352577156275,21.147078766666667,0.0,4.5040873124036445,False
15.325273771168785,25.98652359204653,25.103674266666665,10.661249833333333,10.661249820877746,True
21.981017250192888,22.02694467184177,23.452086683333334,0.045927416666666665,0.045927421648880085,False
12.151712109140036,14.226173273725651,15.389360866666667,2.07446115,2.0744611645856157,False
26.463620046229046,18.93300885207102,17.827529866666666,0.0,7.530611194158027,False
12.192306576689955,10.876153883269826,11.666788683333333,0.0,1.316152693420129,False
25.29838728881893,24.20246712525229,25.306038349999998,0.0,1.095920163566639,False
12.200970602660806,13.8050658822088,12.9994662,1.6040952833333333,1.6040952795479928,False
23.809281527990652,37.33022451665069,38.174524049999995,13.520942983333333,13.520942988660035,True
12.674417449187612,12.281200270551174,12.56982235,0.0,0.3932171786364371,False
12.354670669277638,13.749419532456615,15.739226916666667,1.3947488666666668,1.394748863178977,False
14.475344640786362,15.680872287934488,14.574574049999999,1.20552765,1.2055276471481253,False
15.441791319600362,16.41838007426344,14.666956066666668,0.97658875,0.9765887546630765,False
26.75135052557,22.46058230201088,22.19208228333333,0.0,4.29076822355912,False
23.39228138652877,25.19450743733046,26.771030933333336,1.80222605,1.8022260508016927,False
15.589348535716436,15.168635451449669,13.8193375,0.0,0.420713084266767,False
13.615109408117812,14.715057536692004,12.98279685,1.0999481333333334,1.0999481285741926,False
24.676175845079804,25.429026744235237,25.3519274,0.7528509,0.7528508991554332,False
14.256696212831981,14.843789626618946,14.764952450000001,0.5870934166666667,0.587093413786965,False
13.219492380937076,12.9268539651039,11.525963016666667,0.0,0.29263841583317607,False
24.828212010155806,18.88343580526949,17.61626935,0.0,5.944776204886317,False
15.876714160945847,16.767779715739636,17.529564133333334,0.89106555,0.8910655547937889,False
13.976188878609964,15.080678673898774,14.368804733333333,1.1044897833333331,1.10448979528881,False
14.239958169081179,9.640953905240483,10.648009133333334,0.0,4.599004263840696,False
